"{DateObject[{2012, 5, 1}], DateObject[{2012, 6, 1}]}","{"Nebula", 8}","{"ROBOT!", 19}","{"ansolabs", 2}","{"personal", 22}","{"??", 6}","{"Apple", 1}"
"{DateObject[{2012, 6, 1}], DateObject[{2012, 7, 1}]}","{"Nebula", 15}","{"Cloudscaling", 5}","{"personal", 40}","{"SUSE", 1}","{"ROBOT!", 38}","{"??", 4}","{"Hewlett-Packard", 2}","{"Openstack", 1}"
"{DateObject[{2012, 7, 1}], DateObject[{2012, 8, 1}]}","{"personal", 31}","{"??", 3}","{"Nebula", 3}","{"Hewlett-Packard", 1}","{"ROBOT!", 18}","{"SUSE", 1}","{"Red Hat Software", 1}","{"suse", 1}","{"ansolabs", 1}","{"Grid Dynamics", 1}"
"{DateObject[{2012, 8, 1}], DateObject[{2012, 9, 1}]}","{"personal", 32}","{"DreamHost", 1}","{"??", 11}","{"NetEase", 1}","{"ROBOT!", 33}","{"Cloudscaling", 2}","{"Nebula", 13}","{"Openstack", 1}"
"{DateObject[{2012, 9, 1}], DateObject[{2012, 10, 1}]}","{"??", 2}","{"suse", 1}","{"ROBOT!", 11}","{"personal", 10}","{"Openstack", 1}","{"Canonical", 1}","{"Metacloud", 1}"
"{DateObject[{2012, 10, 1}], DateObject[{2012, 11, 1}]}","{"personal", 19}","{"Intel", 1}","{"Metacloud", 1}","{"ROBOT!", 9}","{"DreamHost", 1}","{"Red Hat Software", 1}"
"{DateObject[{2012, 11, 1}], DateObject[{2012, 12, 1}]}","{"B1 Systems", 1}","{"??", 2}","{"Red Hat Software", 5}","{"ROBOT!", 21}","{"Hewlett-Packard", 2}","{"suse", 1}","{"personal", 12}","{"Metacloud", 1}"
"{DateObject[{2012, 12, 1}], DateObject[{2013, 1, 1}]}","{"Red Hat Software", 5}","{"personal", 5}","{"Metacloud", 1}","{"ROBOT!", 10}","{"Openstack", 1}","{"??", 1}","{"Intel", 2}"
"{DateObject[{2013, 1, 1}], DateObject[{2013, 2, 1}]}","{"Red Hat Software", 10}","{"personal", 17}","{"??", 5}","{"Hewlett-Packard", 6}","{"ROBOT!", 27}","{"Metacloud", 2}","{"Cloudscaling", 1}"
"{DateObject[{2013, 2, 1}], DateObject[{2013, 3, 1}]}","{"Inktank", 1}","{"??", 5}","{"AppNexus", 1}","{"personal", 17}","{"ROBOT!", 36}","{"Hewlett-Packard", 5}","{"IBM", 1}","{"SUSE", 1}","{"Red Hat Software", 8}","{"Johns Hopkins University Applied Physics Laboratory", 1}","{"Nebula", 1}","{"Canonical", 2}"
"{DateObject[{2013, 3, 1}], DateObject[{2013, 4, 1}]}","{"Red Hat Software", 10}","{"personal", 18}","{"??", 6}","{"Hewlett-Packard", 13}","{"Mirantis", 2}","{"ROBOT!", 37}","{"99Cloud", 4}","{"eNovance", 1}","{"AppNexus", 1}","{"Metacloud", 1}"
"{DateObject[{2013, 4, 1}], DateObject[{2013, 5, 1}]}","{"personal", 8}","{"Mirantis", 5}","{"Rackspace", 1}","{"Red Hat Software", 6}","{"Hewlett-Packard", 2}","{"ROBOT!", 18}","{"Grid Dynamics", 1}"
"{DateObject[{2013, 5, 1}], DateObject[{2013, 6, 1}]}","{"Red Hat Software", 23}","{"Mirantis", 4}","{"personal", 13}","{"Rackspace", 1}","{"Hewlett-Packard", 9}","{"ROBOT!", 47}","{"99Cloud", 1}","{"Yahoo!", 1}","{"Metacloud", 3}","{"Grid Dynamics", 1}","{"Canonical", 2}","{"Apple", 1}","{"??", 2}"
"{DateObject[{2013, 6, 1}], DateObject[{2013, 7, 1}]}","{"Mirantis", 5}","{"suse", 1}","{"??", 3}","{"Hewlett-Packard", 5}","{"Red Hat Software", 8}","{"Canonical", 2}","{"personal", 19}","{"DreamHost", 2}","{"ROBOT!", 43}","{"Apple", 2}","{"Metacloud", 2}"
"{DateObject[{2013, 7, 1}], DateObject[{2013, 8, 1}]}","{"??", 2}","{"B1 Systems", 6}","{"personal", 17}","{"Red Hat Software", 3}","{"Rackspace", 3}","{"Hewlett-Packard", 6}","{"UnitedStack", 1}","{"Metacloud", 1}","{"ROBOT!", 36}","{"99Cloud", 1}","{"Mirantis", 3}","{"SoftLayer", 1}","{"DreamHost", 2}"
"{DateObject[{2013, 8, 1}], DateObject[{2013, 9, 1}]}","{"Hewlett-Packard", 12}","{"Rocco Forte Hotels Brown's Hotel", 1}","{"Red Hat Software", 15}","{"??", 7}","{"Mirantis", 8}","{"Rackspace", 1}","{"ROBOT!", 55}","{"Johns Hopkins University Applied Physics Laboratory", 1}","{"personal", 9}","{"Metacloud", 6}","{"IBM China", 1}","{"European Organization for Nuclear Research", 1}","{"suse", 1}","{"B1 Systems", 1}"
"{DateObject[{2013, 9, 1}], DateObject[{2013, 10, 1}]}","{"Hewlett-Packard", 15}","{"Mirantis", 6}","{"Cloudwatt", 3}","{"??", 40}","{"Red Hat Software", 17}","{"NTT DATA", 1}","{"personal", 22}","{"ROBOT!", 98}","{"Metacloud", 3}","{"eNovance", 1}","{"IBM China", 2}","{"UnitedStack", 3}","{"NEC", 3}","{"Intel", 3}","{"European Organization for Nuclear Research", 1}","{"Openstack", 1}","{"IBM", 1}","{"Cisco", 1}","{"DreamHost", 1}"
"{DateObject[{2013, 10, 1}], DateObject[{2013, 11, 1}]}","{"personal", 21}","{"Hewlett-Packard", 12}","{"??", 19}","{"Cloudwatt", 3}","{"Red Hat Software", 8}","{"Rackspace", 3}","{"Mirantis", 6}","{"ROBOT!", 64}","{"Openstack", 10}","{"B1 Systems", 1}","{"NTT DATA", 1}","{"Stanford University Computer Science", 1}"
"{DateObject[{2013, 11, 1}], DateObject[{2013, 12, 1}]}","{"Johns Hopkins University Applied Physics Laboratory", 1}","{"personal", 24}","{"Hewlett-Packard", 11}","{"Mirantis", 3}","{"Cloudwatt", 2}","{"??", 26}","{"Red Hat Software", 10}","{"eNovance", 2}","{"VMware", 1}","{"ROBOT!", 67}","{"Intel", 4}","{"IBM China", 2}","{"Openstack", 2}"
"{DateObject[{2013, 12, 1}], DateObject[{2014, 1, 1}]}","{"personal", 19}","{"Cloudwatt", 2}","{"eNovance", 7}","{"Intel", 14}","{"Grid Dynamics", 1}","{"Red Hat Software", 10}","{"Mirantis", 1}","{"??", 5}","{"ROBOT!", 80}","{"99Cloud", 2}","{"Tata Consultancy Services", 2}","{"Openstack", 3}","{"Yahoo!", 1}","{"Hewlett-Packard", 6}","{"IBM China", 3}"
"{DateObject[{2014, 1, 1}], DateObject[{2014, 2, 1}]}","{"personal", 15}","{"Intel", 12}","{"Cloudwatt", 4}","{"??", 9}","{"IBM", 1}","{"Hewlett-Packard", 10}","{"Red Hat Software", 14}","{"eNovance", 12}","{"Mirantis", 5}","{"ROBOT!", 69}","{"suse", 1}","{"Openstack", 2}","{"IBM US", 6}","{"European Organization for Nuclear Research", 1}","{"Nebula", 1}","{"Stanford University Computer Science", 1}"
"{DateObject[{2014, 2, 1}], DateObject[{2014, 3, 1}]}","{"Johns Hopkins University Applied Physics Laboratory", 2}","{"Hewlett-Packard", 29}","{"Intel", 11}","{"??", 4}","{"personal", 18}","{"IBM", 1}","{"Red Hat Software", 12}","{"IBM US", 9}","{"Metacloud", 4}","{"EasyStack", 2}","{"ROBOT!", 72}","{"Openstack", 5}","{"eNovance", 3}","{"Cisco", 1}","{"Mirantis", 2}"
"{DateObject[{2014, 3, 1}], DateObject[{2014, 4, 1}]}","{"Cloudwatt", 2}","{"EasyStack", 1}","{"IBM", 1}","{"Mirantis", 3}","{"??", 25}","{"IBM US", 5}","{"personal", 11}","{"Intel", 14}","{"eNovance", 2}","{"Hewlett-Packard", 9}","{"Red Hat Software", 12}","{"Metacloud", 1}","{"Federal University of Campina Grande", 1}","{"ROBOT!", 81}","{"Openstack", 9}","{"Cisco", 2}","{"SUSE", 1}","{"One Aldwych", 1}","{"NTT DATA", 1}","{"GNOME Foundation", 1}","{"99Cloud", 2}"
"{DateObject[{2014, 4, 1}], DateObject[{2014, 5, 1}]}","{"Red Hat Software", 24}","{"??", 12}","{"Cloudwatt", 5}","{"Canonical", 1}","{"IBM US", 5}","{"Hewlett-Packard", 10}","{"Intel", 3}","{"personal", 12}","{"B1 Systems", 1}","{"ROBOT!", 71}","{"eNovance", 6}","{"ROBOT@", 1}","{"Openstack", 1}"
"{DateObject[{2014, 5, 1}], DateObject[{2014, 6, 1}]}","{"eNovance", 4}","{"personal", 11}","{"Red Hat Software", 11}","{"IBM", 1}","{"Intel", 6}","{"IBM US", 5}","{"B1 Systems", 5}","{"Hewlett-Packard", 12}","{"Metacloud", 3}","{"??", 2}","{"ROBOT!", 65}","{"99Cloud", 3}","{"ROBOT@", 4}","{"Cloudwatt", 1}","{"Ericsson", 1}","{"NetEase", 1}"
"{DateObject[{2014, 6, 1}], DateObject[{2014, 7, 1}]}","{"IBM China", 1}","{"Red Hat Software", 12}","{"personal", 17}","{"eNovance", 1}","{"EasyStack", 1}","{"Hewlett-Packard", 15}","{"IBM", 1}","{"IBM US", 5}","{"??", 4}","{"Federal University of Campina Grande", 1}","{"ROBOT!", 68}","{"ROBOT@", 10}","{"Objectif Libre", 1}","{"Metacloud", 2}","{"Intel", 4}","{"99Cloud", 2}","{"Cisco", 1}","{"B1 Systems", 2}"
"{DateObject[{2014, 7, 1}], DateObject[{2014, 8, 1}]}","{"Mirantis", 6}","{"personal", 14}","{"??", 25}","{"Hewlett-Packard", 18}","{"Red Hat Software", 29}","{"eNovance", 2}","{"Cloudwatt", 2}","{"suse", 2}","{"IBM US", 12}","{"B1 Systems", 3}","{"ROBOT!", 126}","{"ROBOT@", 22}","{"Intel", 4}","{"IBM", 2}","{"Objectif Libre", 1}","{"Stanford University Computer Science", 1}","{"Metacloud", 1}","{"Cisco", 1}","{"99Cloud", 1}","{"Openstack", 2}"
"{DateObject[{2014, 8, 1}], DateObject[{2014, 9, 1}]}","{"??", 40}","{"IBM", 6}","{"personal", 25}","{"IBM US", 27}","{"Mirantis", 12}","{"Hewlett-Packard", 23}","{"Red Hat Software", 14}","{"Apple", 6}","{"Cisco", 7}","{"ROBOT!", 158}","{"ROBOT@", 21}","{"Cloudwatt", 2}","{"Objectif Libre", 2}","{"Rackspace", 1}","{"eNovance", 5}"
"{DateObject[{2014, 9, 1}], DateObject[{2014, 10, 1}]}","{"Mirantis", 14}","{"Hewlett-Packard", 17}","{"Apple", 11}","{"Red Hat Software", 9}","{"Cisco", 4}","{"personal", 18}","{"??", 37}","{"IBM US", 36}","{"eNovance", 1}","{"Federal University of Campina Grande", 1}","{"Metacloud", 1}","{"ROBOT!", 172}","{"Openstack", 1}","{"ROBOT@", 24}","{"IBM", 2}","{"Intel", 7}","{"SUSE", 1}","{"Cloudwatt", 2}"
"{DateObject[{2014, 10, 1}], DateObject[{2014, 11, 1}]}","{"Mirantis", 7}","{"Hewlett-Packard", 15}","{"Apple", 2}","{"Red Hat Software", 13}","{"??", 25}","{"ROBOT!", 154}","{"Tata Consultancy Services", 1}","{"ROBOT@", 28}","{"IBM US", 16}","{"Intel", 7}","{"personal", 13}","{"Cisco", 1}","{"B1 Systems", 1}","{"Federal University of Campina Grande", 1}"
"{DateObject[{2014, 11, 1}], DateObject[{2014, 12, 1}]}","{"??", 13}","{"Red Hat Software", 14}","{"Hewlett-Packard", 13}","{"Thales Group", 2}","{"Mirantis", 9}","{"Cisco", 3}","{"Intel", 4}","{"eNovance", 2}","{"personal", 14}","{"IBM US", 8}","{"ROBOT@", 22}","{"ROBOT!", 60}","{"European Organization for Nuclear Research", 1}","{"Tata Consultancy Services", 1}","{"IBM", 1}","{"IBM China", 1}"
"{DateObject[{2014, 12, 1}], DateObject[{2015, 1, 1}]}","{"??", 9}","{"Mirantis", 15}","{"Hewlett-Packard", 12}","{"Apple", 1}","{"Red Hat Software", 5}","{"personal", 21}","{"Cisco", 1}","{"IBM US", 7}","{"Intel", 8}","{"ROBOT!", 96}","{"Openstack", 1}","{"99Cloud", 1}","{"ROBOT@", 25}","{"Cloudscaling", 1}","{"Yahoo!", 1}","{"Tata Consultancy Services", 1}","{"Johns Hopkins University Applied Physics Laboratory", 1}","{"eNovance", 1}"
"{DateObject[{2015, 1, 1}], DateObject[{2015, 2, 1}]}","{"Red Hat Software", 9}","{"Cloudwatt", 2}","{"personal", 25}","{"VA Linux Systems Japan", 1}","{"??", 10}","{"Hewlett-Packard", 15}","{"99Cloud", 5}","{"Mirantis", 7}","{"Cisco", 4}","{"Intel", 6}","{"Stanford University Computer Science", 1}","{"IBM US", 11}","{"eNovance", 8}","{"ROBOT!", 137}","{"ROBOT@", 30}","{"Symantec", 1}","{"Tata Consultancy Services", 2}","{"Cloudscaling", 2}","{"B1 Systems", 3}","{"Johns Hopkins University Applied Physics Laboratory", 1}"
"{DateObject[{2015, 2, 1}], DateObject[{2015, 3, 1}]}","{"Red Hat Software", 19}","{"Mirantis", 6}","{"personal", 45}","{"IBM US", 12}","{"Intel", 10}","{"eNovance", 12}","{"??", 30}","{"Hewlett-Packard", 32}","{"Huawei", 1}","{"ROBOT!", 182}","{"ROBOT@", 27}","{"99Cloud", 16}","{"Apple", 1}","{"Yahoo!", 2}","{"Cisco", 1}","{"Metacloud", 1}","{"B1 Systems", 1}","{"Tata Consultancy Services", 1}","{"Canonical", 1}"
"{DateObject[{2015, 3, 1}], DateObject[{2015, 4, 1}]}","{"eNovance", 9}","{"Mirantis", 5}","{"personal", 32}","{"Red Hat Software", 16}","{"Hewlett-Packard", 55}","{"Cisco", 2}","{"??", 10}","{"Stanford University Computer Science", 2}","{"IBM US", 23}","{"Cloudwatt", 2}","{"ROBOT!", 181}","{"Nebula", 1}","{"Intel", 7}","{"ROBOT@", 27}","{"99Cloud", 1}","{"Yahoo!", 3}","{"Tata Consultancy Services", 1}","{"Nippon Telegraph and Telephone", 1}"
"{DateObject[{2015, 4, 1}], DateObject[{2015, 5, 1}]}","{"??", 9}","{"Symantec", 1}","{"Stanford University Computer Science", 1}","{"personal", 22}","{"eNovance", 8}","{"Red Hat Software", 8}","{"Hewlett-Packard", 31}","{"Apple", 3}","{"Ericsson", 2}","{"IBM China", 1}","{"ROBOT!", 172}","{"IBM US", 35}","{"Mirantis", 4}","{"ROBOT@", 37}","{"Cisco", 3}","{"Openstack", 2}","{"Huawei", 1}","{"Intel", 2}"
"{DateObject[{2015, 5, 1}], DateObject[{2015, 6, 1}]}","{"Intel", 12}","{"??", 7}","{"Huawei", 7}","{"IBM US", 11}","{"personal", 18}","{"Mirantis", 2}","{"Hewlett-Packard", 13}","{"IBM China", 1}","{"ROBOT!", 74}","{"ROBOT@", 25}","{"IBM", 1}","{"Red Hat Software", 2}","{"eNovance", 8}"
"{DateObject[{2015, 6, 1}], DateObject[{2015, 7, 1}]}","{"Federal University of Campina Grande", 3}","{"Red Hat Software", 11}","{"Mirantis", 7}","{"99Cloud", 1}","{"personal", 44}","{"Hewlett-Packard", 24}","{"IBM US", 27}","{"eNovance", 12}","{"??", 5}","{"Intel", 3}","{"inwinSTACK", 2}","{"ROBOT!", 154}","{"ROBOT@", 29}","{"B1 Systems", 1}","{"SUSE", 2}","{"Cloudwatt", 2}","{"IBM", 2}","{"Huawei", 2}"
"{DateObject[{2015, 7, 1}], DateObject[{2015, 8, 1}]}","{"personal", 30}","{"eNovance", 5}","{"99Cloud", 14}","{"Cloudwatt", 5}","{"inwinSTACK", 6}","{"Federal University of Campina Grande", 4}","{"Hewlett-Packard", 33}","{"Mirantis", 7}","{"IBM US", 17}","{"Red Hat Software", 9}","{"??", 21}","{"Cisco", 2}","{"Huawei", 3}","{"Intel", 10}","{"Yahoo!", 1}","{"ROBOT!", 143}","{"ROBOT@", 21}","{"Symantec", 1}"
"{DateObject[{2015, 8, 1}], DateObject[{2015, 9, 1}]}","{"Mirantis", 12}","{"Symantec", 1}","{"personal", 44}","{"IBM", 4}","{"??", 19}","{"IBM US", 15}","{"eNovance", 4}","{"Red Hat Software", 22}","{"Hewlett-Packard", 19}","{"Federal University of Campina Grande", 1}","{"Huawei", 1}","{"Intel", 10}","{"ROBOT!", 166}","{"ROBOT@", 28}","{"Fujitsu", 3}","{"Cisco", 3}","{"Nippon Telegraph and Telephone", 1}","{"AT&T", 1}","{"Yahoo!", 1}","{"NetEase", 1}","{"NTT DATA", 1}","{"99Cloud", 1}"
"{DateObject[{2015, 9, 1}], DateObject[{2015, 10, 1}]}","{"??", 23}","{"personal", 37}","{"Hewlett-Packard", 4}","{"99Cloud", 4}","{"Mirantis", 6}","{"eNovance", 2}","{"Federal University of Campina Grande", 3}","{"Red Hat Software", 7}","{"IBM US", 11}","{"Huawei", 2}","{"ROBOT!", 155}","{"ROBOT@", 19}","{"SUSE", 2}","{"Openstack", 3}","{"NTT DATA", 1}","{"Cloudwatt", 1}","{"Intel", 3}","{"IBM", 2}","{"VA Linux Systems Japan", 1}","{"Stanford University Computer Science", 1}","{"AT&T", 1}","{"Cisco", 1}"
"{DateObject[{2015, 10, 1}], DateObject[{2015, 11, 1}]}","{"??", 36}","{"Mirantis", 8}","{"personal", 18}","{"IBM", 3}","{"NEC Technologies India", 2}","{"IBM US", 12}","{"Red Hat Software", 15}","{"Hewlett-Packard", 6}","{"ROBOT!", 71}","{"ROBOT@", 18}","{"eNovance", 3}","{"Intel", 1}"
