201601,47
201602,43
201603,29
201604,38
201605,48
201606,18
201607,23
201608,26
201609,16
201610,9
201611,27
201612,2
201501,118
201502,122
201503,93
201504,35
201505,104
201506,37
201507,49
201508,111
201509,84
201510,66
201511,68
201512,28
201401,59
201402,252
201403,288
201404,197
201405,153
201406,164
201407,264
201408,282
201409,299
201410,161
201411,54
201412,71
201309,131
201310,110
201311,72
201312,26
