"{DateObject[{2012, 5, 1}], DateObject[{2012, 6, 1}]}","{"??", 114}","{"University of Montreal Department of Information and Research", 15}","{"?", 9}"
"{DateObject[{2012, 6, 1}], DateObject[{2012, 7, 1}]}","{"??", 224}","{"University of Montreal Department of Information and Research", 19}","{"?", 4}"
"{DateObject[{2012, 7, 1}], DateObject[{2012, 8, 1}]}","{"??", 234}","{"?", 9}","{"University of Montreal Department of Information and Research", 32}"
"{DateObject[{2012, 8, 1}], DateObject[{2012, 9, 1}]}","{"??", 358}","{"?", 27}","{"University of Montreal Department of Information and Research", 49}"
"{DateObject[{2012, 9, 1}], DateObject[{2012, 10, 1}]}","{"University of Montreal Department of Information and Research", 36}","{"??", 408}","{"?", 31}"
"{DateObject[{2012, 10, 1}], DateObject[{2012, 11, 1}]}","{"??", 133}","{"Lowin Data Company", 51}","{"?", 61}","{"University of Montreal Department of Information and Research", 59}","{"Python Cloud Apps", 4}"
"{DateObject[{2012, 11, 1}], DateObject[{2012, 12, 1}]}","{"??", 185}","{"?", 94}","{"University of Montreal Department of Information and Research", 24}","{"Lowin Data Company", 7}"
"{DateObject[{2012, 12, 1}], DateObject[{2013, 1, 1}]}","{"?", 57}","{"??", 68}","{"Lowin Data Company", 22}","{"University of Montreal Department of Information and Research", 24}"
"{DateObject[{2013, 1, 1}], DateObject[{2013, 2, 1}]}","{"?", 13}","{"University of Montreal Department of Information and Research", 30}","{"Lowin Data Company", 16}","{"??", 56}","{"Stony Brook University", 9}"
"{DateObject[{2013, 2, 1}], DateObject[{2013, 3, 1}]}","{"??", 136}","{"University of Montreal Department of Information and Research", 73}","{"?", 100}","{"Lowin Data Company", 1}"
"{DateObject[{2013, 3, 1}], DateObject[{2013, 4, 1}]}","{"??", 160}","{"University of Montreal Department of Information and Research", 63}","{"?", 16}"
"{DateObject[{2013, 4, 1}], DateObject[{2013, 5, 1}]}","{"??", 61}","{"?", 40}","{"University of Montreal Department of Information and Research", 31}","{"University of Bonn Autonomous Intelligent Systems", 1}"
"{DateObject[{2013, 5, 1}], DateObject[{2013, 6, 1}]}","{"??", 112}","{"?", 17}","{"University of Montreal Department of Information and Research", 25}","{"SIP Solutions", 1}"
"{DateObject[{2013, 6, 1}], DateObject[{2013, 7, 1}]}","{"??", 137}","{"?", 4}","{"University of Montreal Department of Information and Research", 18}","{"University of Guelph", 3}","{"Enthought", 1}"
"{DateObject[{2013, 7, 1}], DateObject[{2013, 8, 1}]}","{"??", 138}","{"Image Understanding Pattern Recognition Research University of Kaiserslauten", 12}","{"personal?", 3}","{"University of Montreal Department of Information and Research", 14}","{"?", 1}"
"{DateObject[{2013, 8, 1}], DateObject[{2013, 9, 1}]}","{"??", 100}","{"University of Montreal Department of Information and Research", 23}","{"Image Understanding Pattern Recognition Research University of Kaiserslauten", 2}","{"personal?", 1}"
"{DateObject[{2013, 9, 1}], DateObject[{2013, 10, 1}]}","{"??", 146}","{"University of Montreal Department of Information and Research", 24}","{"Lowin Data Company", 2}"
"{DateObject[{2013, 10, 1}], DateObject[{2013, 11, 1}]}","{"?", 7}","{"??", 113}","{"University of Montreal Department of Information and Research", 41}","{"Goethe University Frankfurt", 1}","{"Lowin Data Company", 2}"
"{DateObject[{2013, 11, 1}], DateObject[{2013, 12, 1}]}","{"??", 172}","{"University of Montreal Department of Information and Research", 23}","{"?", 8}"
"{DateObject[{2013, 12, 1}], DateObject[{2014, 1, 1}]}","{"??", 164}","{"University of Montreal Department of Information and Research", 38}"
"{DateObject[{2014, 1, 1}], DateObject[{2014, 2, 1}]}","{"??", 141}","{"?", 6}","{"University of Montreal Department of Information and Research", 4}"
"{DateObject[{2014, 2, 1}], DateObject[{2014, 3, 1}]}","{"??", 145}","{"?", 13}","{"personal?", 2}","{"University of Montreal Department of Information and Research", 15}"
"{DateObject[{2014, 3, 1}], DateObject[{2014, 4, 1}]}","{"??", 106}","{"University of Montreal Department of Information and Research", 12}"
"{DateObject[{2014, 4, 1}], DateObject[{2014, 5, 1}]}","{"??", 215}","{"?", 5}","{"University of Montreal Department of Information and Research", 15}"
"{DateObject[{2014, 5, 1}], DateObject[{2014, 6, 1}]}","{"?", 21}","{"??", 245}","{"University of Montreal Department of Information and Research", 2}","{"University of Montreal", 1}","{"Brain Corp", 1}"
"{DateObject[{2014, 6, 1}], DateObject[{2014, 7, 1}]}","{"??", 226}","{"?", 44}","{"Adobe", 1}"
"{DateObject[{2014, 7, 1}], DateObject[{2014, 8, 1}]}","{"??", 228}","{"?", 40}","{"University of Montreal", 2}"
"{DateObject[{2014, 8, 1}], DateObject[{2014, 9, 1}]}","{"?", 31}","{"??", 265}","{"University of Montreal Department of Information and Research", 20}"
"{DateObject[{2014, 9, 1}], DateObject[{2014, 10, 1}]}","{"?", 8}","{"??", 204}","{"University of Montreal Department of Information and Research", 13}","{"Google", 1}","{"University of East Anglia School of Computing Sciences", 1}"
"{DateObject[{2014, 10, 1}], DateObject[{2014, 11, 1}]}","{"??", 265}","{"University of Montreal Department of Information and Research", 80}","{"?", 9}","{"McGill University", 5}","{"Indico", 1}","{"Graduate School of Computer Science and Advanced Technologies", 1}"
"{DateObject[{2014, 11, 1}], DateObject[{2014, 12, 1}]}","{"University of Montreal Department of Information and Research", 33}","{"??", 264}","{"McGill University", 1}","{"Google", 1}","{"Univrsity of Sherbrooke", 1}","{"?", 4}"
"{DateObject[{2014, 12, 1}], DateObject[{2015, 1, 1}]}","{"University of Montreal Department of Information and Research", 49}","{"??", 137}","{"McGill University", 1}"
"{DateObject[{2015, 1, 1}], DateObject[{2015, 2, 1}]}","{"nVIDIA", 1}","{"University of Montreal Department of Information and Research", 31}","{"??", 211}","{"McGill University", 6}","{"?", 4}","{"Grammarly Inc", 2}","{"Coursera", 2}","{"Carnegie Mellon University", 1}"
"{DateObject[{2015, 2, 1}], DateObject[{2015, 3, 1}]}","{"nVIDIA", 1}","{"University of Montreal Department of Information and Research", 31}","{"??", 190}","{"?", 5}","{"McGill University", 2}"
"{DateObject[{2015, 3, 1}], DateObject[{2015, 4, 1}]}","{"??", 290}","{"nVIDIA", 1}","{"?", 13}","{"University of Montreal Department of Information and Research", 110}","{"University of Montreal", 1}"
"{DateObject[{2015, 4, 1}], DateObject[{2015, 5, 1}]}","{"University of Montreal Department of Information and Research", 61}","{"??", 323}","{"?", 2}","{"University of Montreal", 3}","{"Middle East Technical University", 8}","{"Karlsruhe Institute of Technology (KIT)", 1}","{"PlanGrid", 2}","{"Enlitic", 1}"
"{DateObject[{2015, 5, 1}], DateObject[{2015, 6, 1}]}","{"??", 383}","{"University of Montreal Department of Information and Research", 104}","{"?", 4}","{"Franklin W. Olin College of Engineering", 2}","{"McGill University", 1}","{"University of Montreal", 4}"
"{DateObject[{2015, 6, 1}], DateObject[{2015, 7, 1}]}","{"??", 329}","{"University of Montreal Department of Information and Research", 93}","{"University of Montreal", 1}","{"?", 2}"
"{DateObject[{2015, 7, 1}], DateObject[{2015, 8, 1}]}","{"??", 429}","{"University of Montreal Department of Information and Research", 182}","{"University of Montreal", 5}","{"SwiftKey", 2}","{"University of California Berkeley", 1}","{"McGill University", 6}"
"{DateObject[{2015, 8, 1}], DateObject[{2015, 9, 1}]}","{"??", 384}","{"University of California Berkeley", 1}","{"University of Montreal Department of Information and Research", 18}","{"University of Montreal", 1}","{"McGill University", 5}","{"Dalhousie University Computer Science", 1}"
"{DateObject[{2015, 9, 1}], DateObject[{2015, 10, 1}]}","{"University of Montreal Department of Information and Research", 19}","{"??", 376}","{"?", 9}","{"University of Montreal", 3}","{"Samson Properties", 4}","{"nVIDIA", 3}"
"{DateObject[{2015, 10, 1}], DateObject[{2015, 11, 1}]}","{"??", 316}","{"University of Montreal Department of Information and Research", 20}","{"University of Montreal", 1}","{"School of Business and Engineering Vaud", 6}","{"University of Minnesota", 4}","{"?", 4}"
"{DateObject[{2015, 11, 1}], DateObject[{2015, 12, 1}]}","{"??", 188}","{"University of Montreal Department of Information and Research", 18}","{"SwiftKey", 1}","{"?", 1}"
"{DateObject[{2015, 12, 1}], DateObject[{2016, 1, 1}]}","{"??", 169}","{"University of Montreal Department of Information and Research", 42}","{"Gravity Technologies", 2}","{"?", 1}","{"Univrsity of Sherbrooke", 1}"
"{DateObject[{2016, 1, 1}], DateObject[{2016, 2, 1}]}","{"University of Montreal Department of Information and Research", 23}","{"??", 233}","{"?", 2}","{"European Organization for Nuclear Research", 2}","{"Goethe University Frankfurt", 2}"
"{DateObject[{2016, 2, 1}], DateObject[{2016, 3, 1}]}","{"??", 373}","{"Goethe University Frankfurt", 4}","{"University of Montreal", 4}","{"?", 11}","{"University of Montreal Department of Information and Research", 18}","{"Enlitic", 1}"
"{DateObject[{2016, 3, 1}], DateObject[{2016, 4, 1}]}","{"??", 255}","{"University of Montreal Department of Information and Research", 51}","{"University of Montreal", 3}","{"Klarismo", 1}","{"?", 8}","{"University of Science and Technology China", 2}","{"Wydzail Matematyki Informatyki i Mechaniki Uniwersytetu Warszawskiego", 1}","{"Goethe University Frankfurt", 4}","{"Indraprastha Institute of Information Technology", 1}","{"INMOTION SCV", 6}"
"{DateObject[{2016, 4, 1}], DateObject[{2016, 5, 1}]}","{"??", 185}","{"University of Montreal Department of Information and Research", 29}","{"University of Montreal", 19}","{"?", 6}","{"Wydzail Matematyki Informatyki i Mechaniki Uniwersytetu Warszawskiego", 1}"
"{DateObject[{2016, 5, 1}], DateObject[{2016, 6, 1}]}","{"??", 195}","{"University of Montreal", 31}","{"University of Montreal Department of Information and Research", 15}","{"Heidelberg University", 1}"
"{DateObject[{2016, 6, 1}], DateObject[{2016, 7, 1}]}","{"??", 219}","{"University of Montreal Department of Information and Research", 42}","{"Intel", 7}","{"University of Montreal", 22}","{"Imperial College London", 1}","{"Carnegie Mellon University", 2}","{"?", 1}"
"{DateObject[{2016, 7, 1}], DateObject[{2016, 8, 1}]}","{"??", 124}","{"University of Montreal Department of Information and Research", 8}","{"University of Montreal", 16}","{"Google", 2}","{"McGill University Center for Intelligent Machines", 6}","{"University of California Davis", 1}"
