"{DateObject[{2012, 5, 1}], DateObject[{2012, 6, 1}]}","{"peckvonhartel", 2}","{"??", 26}","{"ROBOT!", 17}","{"Openstack", 1}","{"Red Hat-- Inc.", 1}","{"SwiftStack", 3}","{"Internap", 1}"
"{DateObject[{2012, 6, 1}], DateObject[{2012, 7, 1}]}","{"suse", 6}","{"??", 20}","{"ROBOT!", 15}","{"Nippon Telegraph and Telephone", 1}","{"Red Hat Software", 2}","{"SwiftStack", 3}","{"eNovance", 1}"
"{DateObject[{2012, 7, 1}], DateObject[{2012, 8, 1}]}","{"??", 11}","{"ROBOT!", 10}","{"peckvonhartel", 3}","{"suse", 1}"
"{DateObject[{2012, 8, 1}], DateObject[{2012, 9, 1}]}","{"??", 21}","{"SwiftStack", 9}","{"ROBOT!", 22}","{"NetEase", 1}","{"Hewlett-Packard", 1}","{"IBM US", 1}"
"{DateObject[{2012, 9, 1}], DateObject[{2012, 10, 1}]}","{"??", 25}","{"ROBOT!", 22}","{"SoftLayer", 3}","{"SwiftStack", 2}","{"Red Hat Software", 1}","{"Rackspace-- the #1 managed cloud company", 1}","{"Cisco", 1}"
"{DateObject[{2012, 10, 1}], DateObject[{2012, 11, 1}]}","{"??", 26}","{"ROBOT!", 32}","{"SwiftStack", 9}","{"DreamHost", 1}","{"peckvonhartel", 5}","{"Red Hat Software", 1}"
"{DateObject[{2012, 11, 1}], DateObject[{2012, 12, 1}]}","{"Red Hat Software", 5}","{"SwiftStack", 15}","{"Hewlett-Packard", 5}","{"??", 33}","{"ROBOT!", 37}","{"SoftLayer", 1}","{"Intel", 1}","{"IBM US", 1}"
"{DateObject[{2012, 12, 1}], DateObject[{2013, 1, 1}]}","{"Mirantis", 1}","{"??", 17}","{"SwiftStack", 3}","{"ROBOT!", 21}","{"Red Hat Software", 2}","{"99Cloud", 1}","{"SUSE", 1}"
"{DateObject[{2013, 1, 1}], DateObject[{2013, 2, 1}]}","{"SwiftStack", 9}","{"Openstack", 1}","{"eNovance", 4}","{"Intel", 1}","{"ROBOT!", 24}","{"??", 21}","{"Piston Cloud", 1}","{"Tha Alumni Music Group", 1}","{"Nippon Telegraph and Telephone", 1}","{"Rackspace", 1}"
"{DateObject[{2013, 2, 1}], DateObject[{2013, 3, 1}]}","{"IBM", 2}","{"??", 17}","{"Mirantis", 1}","{"ROBOT!", 33}","{"Intel", 2}","{"Red Hat-- Inc.", 2}","{"Google", 4}","{"SwiftStack", 1}","{"eNovance", 4}","{"IBM US", 1}","{"Cloudscaling", 1}"
"{DateObject[{2013, 3, 1}], DateObject[{2013, 4, 1}]}","{"Google", 5}","{"SwiftStack", 12}","{"IBM", 4}","{"??", 17}","{"Swift Stack", 1}","{"Hewlett-Packard", 3}","{"Rackspace", 1}","{"eNovance", 1}","{"IBM US", 5}","{"ROBOT!", 30}","{"Mirantis", 2}","{"Openstack", 1}","{"Red Hat-- Inc.", 1}","{"Intel", 1}"
"{DateObject[{2013, 4, 1}], DateObject[{2013, 5, 1}]}","{"Red Hat Software", 6}","{"IBM", 4}","{"eNovance", 2}","{"??", 19}","{"SoftLayer", 2}","{"ROBOT!", 33}","{"SwiftStack", 1}","{"UnitedStack", 1}","{"Red Hat-- Inc.", 1}","{"peckvonhartel", 1}","{"Mirantis", 3}"
"{DateObject[{2013, 5, 1}], DateObject[{2013, 6, 1}]}","{"??", 18}","{"Mirantis", 6}","{"eNovance", 1}","{"Hewlett-Packard", 2}","{"Red Hat Software", 6}","{"ROBOT!", 34}","{"SwiftStack", 8}","{"IBM", 2}","{"Rackspace", 1}","{"Canonical UK", 1}"
"{DateObject[{2013, 6, 1}], DateObject[{2013, 7, 1}]}","{"??", 16}","{"Rackspace", 1}","{"Red Hat Software", 3}","{"Coherent Inc.", 1}","{"Hewlett-Packard", 1}","{"SwiftStack", 14}","{"ROBOT!", 52}","{"Openstack", 1}","{"Google", 7}","{"IBM", 4}","{"Intel", 1}","{"Red Hat-- Inc.", 3}","{"eNovance", 2}","{"Mirantis", 1}","{"Canonical", 1}"
"{DateObject[{2013, 7, 1}], DateObject[{2013, 8, 1}]}","{"eNovance", 7}","{"Swift Stack", 5}","{"??", 23}","{"Red Hat Software", 8}","{"Google", 4}","{"suse", 1}","{"Mirantis", 1}","{"Red Hat-- Inc.", 4}","{"ROBOT!", 43}","{"Hewlett-Packard", 3}","{"UnitedStack", 4}","{"Nippon Telegraph and Telephone", 1}","{"SwiftStack", 5}","{"IBM", 2}"
"{DateObject[{2013, 8, 1}], DateObject[{2013, 9, 1}]}","{"eNovance", 8}","{"??", 27}","{"Red Hat Software", 7}","{"Hewlett-Packard", 1}","{"SwiftStack", 8}","{"Swift Stack", 5}","{"Coherent Inc.", 2}","{"ROBOT!", 47}","{"Intel", 1}","{"Red Hat-- Inc.", 2}","{"Google", 2}","{"UnitedStack", 1}","{"99Cloud", 3}"
"{DateObject[{2013, 9, 1}], DateObject[{2013, 10, 1}]}","{"Red Hat Software", 30}","{"SwiftStack", 6}","{"??", 21}","{"ROBOT!", 58}","{"Hewlett-Packard", 3}","{"Google", 1}","{"Rackspace", 1}","{"Swift Stack", 3}","{"Red Hat-- Inc.", 4}","{"Coherent Inc.", 2}"
"{DateObject[{2013, 10, 1}], DateObject[{2013, 11, 1}]}","{"IBM China", 1}","{"Red Hat Software", 9}","{"Rackspace", 3}","{"Swift Stack", 4}","{"??", 9}","{"Google", 3}","{"SwiftStack", 10}","{"ROBOT!", 41}","{"Red Hat-- Inc.", 4}","{"eNovance", 2}","{"Intel", 1}","{"AppNexus", 1}","{"Coherent Inc.", 1}"
"{DateObject[{2013, 11, 1}], DateObject[{2013, 12, 1}]}","{"eNovance", 4}","{"SwiftStack", 16}","{"Google", 2}","{"??", 14}","{"Swift Stack", 4}","{"Intel", 1}","{"ROBOT!", 50}","{"Red Hat Software", 11}","{"Red Hat-- Inc.", 1}","{"Rackspace", 1}","{"Hewlett-Packard", 1}"
"{DateObject[{2013, 12, 1}], DateObject[{2014, 1, 1}]}","{"eNovance", 7}","{"??", 18}","{"Red Hat Software", 9}","{"Hewlett-Packard", 2}","{"ROBOT!", 42}","{"SwiftStack", 14}","{"Swift Stack", 3}","{"Metacloud", 2}","{"99Cloud", 1}","{"Intel", 1}"
"{DateObject[{2014, 1, 1}], DateObject[{2014, 2, 1}]}","{"Red Hat Software", 6}","{"??", 19}","{"eNovance", 5}","{"Nippon Telegraph and Telephone", 1}","{"ROBOT!", 48}","{"Swift Stack", 3}","{"SwiftStack", 10}","{"Cloudwatt", 1}","{"Coherent Inc.", 1}","{"Sodexo", 1}","{"Collective", 1}"
"{DateObject[{2014, 2, 1}], DateObject[{2014, 3, 1}]}","{"Dell EMC", 1}","{"EasyStack", 2}","{"Hewlett-Packard", 4}","{"Swift Stack", 1}","{"Rackspace", 1}","{"SwiftStack", 10}","{"??", 11}","{"ROBOT!", 42}","{"Intel", 1}","{"eNovance", 3}","{"GNOME Foundation", 1}","{"Red Hat Software", 4}","{"Red Hat-- Inc.", 1}"
"{DateObject[{2014, 3, 1}], DateObject[{2014, 4, 1}]}","{"Hewlett-Packard", 4}","{"Intel", 7}","{"SwiftStack", 14}","{"??", 15}","{"ROBOT!", 40}","{"SoftLayer", 1}","{"Red Hat Software", 6}","{"Swift Stack", 9}"
"{DateObject[{2014, 4, 1}], DateObject[{2014, 5, 1}]}","{"Intel", 11}","{"Rackspace", 1}","{"NTT Data Japan", 2}","{"IBM", 2}","{"??", 13}","{"Swift Stack", 6}","{"Red Hat-- Inc.", 2}","{"ROBOT@", 1}","{"ROBOT!", 34}","{"Hewlett-Packard", 4}","{"GNOME Foundation", 1}","{"eNovance", 1}","{"Red Hat Software", 11}","{"SwiftStack", 2}","{"Ubuntu", 1}"
"{DateObject[{2014, 5, 1}], DateObject[{2014, 6, 1}]}","{"Nippon Telegraph and Telephone", 1}","{"Openstack", 1}","{"Red Hat Software", 1}","{"B1 Systems", 4}","{"Intel", 2}","{"Swift Stack", 7}","{"??", 14}","{"ROBOT!", 15}","{"Hewlett-Packard", 1}","{"SwiftStack", 1}","{"SoftLayer", 1}","{"Red Hat-- Inc.", 1}"
"{DateObject[{2014, 6, 1}], DateObject[{2014, 7, 1}]}","{"Intel", 6}","{"Swift Stack", 8}","{"??", 10}","{"SwiftStack", 6}","{"SUSE", 1}","{"Red Hat Software", 1}","{"ROBOT!", 16}","{"eNovance", 3}","{"Hewlett-Packard", 1}","{"Red Hat-- Inc.", 2}"
"{DateObject[{2014, 7, 1}], DateObject[{2014, 8, 1}]}","{"Intel", 9}","{"Swift Stack", 5}","{"SwiftStack", 8}","{"??", 10}","{"ROBOT!", 33}","{"Red Hat Software", 2}","{"Hewlett-Packard", 3}","{"99Cloud", 1}"
"{DateObject[{2014, 8, 1}], DateObject[{2014, 9, 1}]}","{"??", 12}","{"Hewlett-Packard", 2}","{"SwiftStack", 5}","{"Red Hat Software", 2}","{"ROBOT!", 30}","{"Nippon Telegraph and Telephone", 1}","{"IBM China", 1}","{"Swift Stack", 1}","{"Intel", 1}","{"IBM", 1}","{"eNovance", 1}"
"{DateObject[{2014, 9, 1}], DateObject[{2014, 10, 1}]}","{"??", 10}","{"SwiftStack", 7}","{"Nippon Telegraph and Telephone", 1}","{"IBM US", 2}","{"eNovance", 6}","{"ROBOT!", 48}","{"Red Hat-- Inc.", 1}","{"ROBOT@", 2}","{"Hewlett-Packard", 11}","{"Intel", 2}","{"Cloudscaling", 1}","{"SUSE", 1}","{"Rackspace", 1}","{"Cisco", 2}","{"Swift Stack", 1}","{"Red Hat Software", 1}","{"Rackspace Hosting", 1}"
"{DateObject[{2014, 10, 1}], DateObject[{2014, 11, 1}]}","{"??", 11}","{"Intel", 1}","{"SwiftStack", 5}","{"Red Hat Software", 2}","{"IBM US", 2}","{"Swift Stack", 1}","{"ROBOT!", 18}","{"eNovance", 4}","{"Hewlett-Packard", 1}","{"Ubuntu", 1}","{"ROBOT@", 1}","{"Rackspace", 1}"
"{DateObject[{2014, 11, 1}], DateObject[{2014, 12, 1}]}","{"Red Hat Software", 3}","{"NTT Data Japan", 2}","{"Hewlett-Packard", 1}","{"Nippon Telegraph and Telephone", 2}","{"Fujitsu", 1}","{"ROBOT!", 23}","{"??", 11}","{"ROBOT@", 2}","{"Swift Stack", 4}","{"IBM US", 1}","{"SUSE", 1}","{"Openstack", 1}","{"SwiftStack", 3}","{"eNovance", 1}"
"{DateObject[{2014, 12, 1}], DateObject[{2015, 1, 1}]}","{"Fujitsu", 3}","{"??", 8}","{"Intel", 1}","{"Nippon Telegraph and Telephone", 1}","{"Swift Stack", 4}","{"SwiftStack", 5}","{"Red Hat Software", 3}","{"ROBOT!", 14}","{"Hewlett-Packard", 1}","{"Sailthru", 1}"
"{DateObject[{2015, 1, 1}], DateObject[{2015, 2, 1}]}","{"SwiftStack", 5}","{"Red Hat Software", 2}","{"Hewlett-Packard", 4}","{"??", 6}","{"NTT Data Japan", 1}","{"ROBOT!", 32}","{"Cisco", 1}","{"Citrix", 1}","{"Red Hat-- Inc.", 4}","{"Swift Stack", 4}","{"Nippon Telegraph and Telephone", 2}","{"ROBOT@", 1}"
"{DateObject[{2015, 2, 1}], DateObject[{2015, 3, 1}]}","{"Red Hat Software", 2}","{"Hewlett-Packard", 12}","{"Nippon Telegraph and Telephone", 4}","{"Rackspace", 4}","{"eNovance", 2}","{"ROBOT!", 41}","{"ROBOT@", 4}","{"Swift Stack", 6}","{"??", 13}","{"Red Hat-- Inc.", 1}","{"SwiftStack", 3}","{"IBM US", 1}"
"{DateObject[{2015, 3, 1}], DateObject[{2015, 4, 1}]}","{"Red Hat Software", 5}","{"Hewlett-Packard", 6}","{"SwiftStack", 3}","{"??", 6}","{"Swift Stack", 2}","{"Fujitsu", 2}","{"eNovance", 2}","{"ROBOT!", 19}","{"Intel", 1}","{"ROBOT@", 3}","{"Nippon Telegraph and Telephone", 4}"
"{DateObject[{2015, 4, 1}], DateObject[{2015, 5, 1}]}","{"Hewlett-Packard", 7}","{"IBM US", 2}","{"Swift Stack", 8}","{"Nippon Telegraph and Telephone", 5}","{"??", 3}","{"ROBOT!", 25}","{"Red Hat Software", 1}","{"eNovance", 3}","{"SwiftStack", 4}","{"SUSE", 2}","{"Intel", 2}","{"Openstack", 1}","{"ROBOT@", 2}","{"Mirantis", 1}"
"{DateObject[{2015, 5, 1}], DateObject[{2015, 6, 1}]}","{"NEC Technologies India", 2}","{"Nippon Telegraph and Telephone", 4}","{"Red Hat Software", 8}","{"??", 7}","{"IBM US", 1}","{"Intel", 2}","{"SwiftStack", 7}","{"ROBOT!", 24}","{"ROBOT@", 2}","{"Swift Stack", 1}","{"Hewlett-Packard", 1}","{"Red Hat-- Inc.", 1}","{"eNovance", 1}"
"{DateObject[{2015, 6, 1}], DateObject[{2015, 7, 1}]}","{"??", 11}","{"Hewlett-Packard", 5}","{"Seznam", 1}","{"SwiftStack", 4}","{"Rackspace", 1}","{"Swift Stack", 2}","{"ROBOT!", 25}","{"IBM US", 1}","{"Red Hat Software", 6}","{"Nippon Telegraph and Telephone", 1}","{"Intel", 1}","{"Fujitsu", 1}"
"{DateObject[{2015, 7, 1}], DateObject[{2015, 8, 1}]}","{"Fujitsu", 5}","{"Nippon Telegraph and Telephone", 6}","{"??", 27}","{"IBM", 6}","{"Swift Stack", 10}","{"NEC Technologies India", 1}","{"Red Hat Software", 7}","{"Hewlett-Packard", 2}","{"IBM US", 2}","{"ROBOT!", 56}","{"SwiftStack", 4}","{"ROBOT@", 3}"
"{DateObject[{2015, 8, 1}], DateObject[{2015, 9, 1}]}","{"??", 19}","{"Fujitsu", 6}","{"Hewlett-Packard", 4}","{"Swift Stack", 6}","{"Red Hat Software", 11}","{"Intel", 4}","{"ROBOT!", 53}","{"NTT Data Japan", 2}","{"SwiftStack", 6}","{"Nippon Telegraph and Telephone", 2}","{"IBM", 2}","{"IBM US", 5}","{"Red Hat-- Inc.", 1}","{"ROBOT@", 1}"
"{DateObject[{2015, 9, 1}], DateObject[{2015, 10, 1}]}","{"Seznam", 1}","{"Hewlett-Packard", 4}","{"Rackspace", 1}","{"SwiftStack", 3}","{"Swift Stack", 5}","{"ROBOT!", 33}","{"??", 3}","{"Nippon Telegraph and Telephone", 3}","{"ROBOT@", 3}","{"IBM US", 4}","{"SoftLayer", 2}","{"Red Hat Software", 1}"
"{DateObject[{2015, 10, 1}], DateObject[{2015, 11, 1}]}","{"Hewlett-Packard", 8}","{"Seznam", 9}","{"IBM US", 3}","{"Red Hat Software", 17}","{"Swift Stack", 3}","{"??", 8}","{"University of Szeged", 1}","{"Intel", 8}","{"SwiftStack", 4}","{"ROBOT!", 49}","{"Nippon Telegraph and Telephone", 3}","{"ROBOT@", 1}","{"Rackspace", 1}","{"Red Hat-- Inc.", 1}","{"IBM", 1}"
"{DateObject[{2015, 11, 1}], DateObject[{2015, 12, 1}]}","{"Seznam", 8}","{"NTT Data Japan", 1}","{"Swift Stack", 1}","{"SwiftStack", 4}","{"IBM US", 1}","{"??", 12}","{"Intel", 3}","{"ROBOT!", 42}","{"Hewlett Packard Enterprisee", 5}","{"Nippon Telegraph and Telephone", 2}"
"{DateObject[{2015, 12, 1}], DateObject[{2016, 1, 1}]}","{"Red Hat Software", 3}","{"Nippon Telegraph and Telephone", 3}","{"??", 9}","{"NTT Data Japan", 1}","{"Fujitsu", 6}","{"University of Szeged", 2}","{"Seznam", 4}","{"SwiftStack", 3}","{"Intel", 1}","{"IBM US", 1}","{"Metsi Technologies", 1}","{"EasyStack", 1}","{"ROBOT!", 31}","{"Hewlett Packard Enterprisee", 4}","{"IBM China", 1}","{"Swift Stack", 1}"
"{DateObject[{2016, 1, 1}], DateObject[{2016, 2, 1}]}","{"Nippon Telegraph and Telephone", 5}","{"SwiftStack", 8}","{"??", 13}","{"IBM US", 4}","{"IBM", 1}","{"Hewlett Packard Enterprisee", 9}","{"Fujitsu", 2}","{"Seznam", 6}","{"Rackspace", 2}","{"ROBOT@", 2}","{"ROBOT!", 48}","{"99Cloud", 1}","{"Intel", 2}","{"Swift Stack", 3}","{"EasyStack", 1}"
"{DateObject[{2016, 2, 1}], DateObject[{2016, 3, 1}]}","{"Intel", 7}","{"SwiftStack", 3}","{"IBM", 2}","{"??", 12}","{"Red Hat Software", 7}","{"Swift Stack", 6}","{"Rackspace", 1}","{"suse", 1}","{"Nippon Telegraph and Telephone", 5}","{"NTT Data Japan", 2}","{"IBM China", 1}","{"ROBOT!", 55}","{"IBM US", 2}","{"Hewlett Packard Enterprisee", 3}","{"Seznam", 4}","{"Hewlett-Packard", 1}","{"EasyStack", 1}","{"AT&T", 2}","{"B1 Systems", 1}","{"99Cloud", 1}","{"UnitedStack", 1}"
"{DateObject[{2016, 3, 1}], DateObject[{2016, 4, 1}]}","{"SwiftStack", 5}","{"Intel", 2}","{"suse", 2}","{"Hewlett Packard Enterprisee", 11}","{"Swift Stack", 6}","{"Rackspace-- the #1 managed cloud company", 1}","{"??", 5}","{"ROBOT!", 62}","{"Fujitsu", 2}","{"ROBOT@", 11}","{"IBM China", 1}","{"Red Hat Software", 2}","{"IBM", 1}","{"Nippon Telegraph and Telephone", 1}","{"SoftLayer", 1}","{"99Cloud", 1}","{"Hewlett-Packard", 1}","{"IBM US", 2}","{"Red Hat-- Inc.", 1}"
"{DateObject[{2016, 4, 1}], DateObject[{2016, 5, 1}]}","{"??", 10}","{"Nippon Telegraph and Telephone", 1}","{"Cloudwatt", 1}","{"SwiftStack", 4}","{"Red Hat Software", 5}","{"ROBOT!", 33}","{"IBM US", 3}","{"Mirantis", 2}","{"ROBOT@", 3}","{"NEC Technologies India", 1}","{"AT&T", 2}","{"Seznam", 1}","{"Hewlett Packard Enterprisee", 2}","{"Fujitsu", 2}","{"Intel", 1}","{"IBM China", 1}"
"{DateObject[{2016, 5, 1}], DateObject[{2016, 6, 1}]}","{"Red Hat Software", 3}","{"??", 12}","{"Intel", 6}","{"Seznam", 2}","{"ROBOT!", 39}","{"Swift Stack", 1}","{"Hewlett Packard Enterprisee", 4}","{"IBM US", 2}","{"Nippon Telegraph and Telephone", 2}","{"Rackspace-- the #1 managed cloud company", 1}","{"SwiftStack", 3}"
"{DateObject[{2016, 6, 1}], DateObject[{2016, 7, 1}]}","{"??", 15}","{"Hewlett Packard Enterprisee", 6}","{"IBM", 2}","{"Red Hat Software", 13}","{"IBM US", 3}","{"ZTE", 2}","{"suse", 1}","{"Nippon Telegraph and Telephone", 2}","{"SwiftStack", 1}","{"ROBOT!", 14}","{"Intel", 1}","{"ROBOT@", 2}"
"{DateObject[{2016, 7, 1}], DateObject[{2016, 8, 1}]}","{"??", 20}","{"Hewlett-Packard", 5}","{"University of Szeged", 7}","{"Hewlett Packard Enterprisee", 11}","{"EasyStack", 4}","{"Red Hat Software", 5}","{"IBM US", 2}","{"ROBOT!", 72}","{"ZTE", 4}","{"Intel", 5}","{"Swift Stack", 4}","{"IBM China", 3}","{"Nippon Telegraph and Telephone", 3}","{"ROBOT@", 1}"
